专题,实体名,出现次数,最高优先级,年份,来源媒体,代表候选标题,溯源状态,PMID,DOI,期刊年卷期,官方链接,剔除原因/备注
T4A_初治,骨肾安全、一线优选！乙肝抗病毒治疗热点讨论,1,3,2022,肝癌在线,骨肾安全、一线优选！乙肝抗病毒治疗热点讨论,待核实,,,,,
T4A_初治,丙酚替诺福韦可以用于HBV母婴阻断吗？我国的数据告诉你,1,3,2021,肝胆相照平台,「转」丙酚替诺福韦可以用于HBV母婴阻断吗？我国的数据告诉你！,待核实,,,,,
T4A_初治,关键临床研究5年数据显示强效安全，韦立得（丙酚替诺福韦片）治疗慢性乙型肝炎一线优选再获力证,1,3,2021,肝胆相照平台,「转」关键临床研究5年数据显示强效安全，韦立得（丙酚替诺福韦片）治疗慢性乙型肝炎一线优选再获力证,待核实,,,,,
T4A_初治,【病毒性肝炎】尚佳：211例长期应用恩替卡韦单药治疗的慢性乙型肝炎患者骨密度变化情况及其影响因素分析,1,3,2021,中华肝脏病杂志,【病毒性肝炎】尚佳：211例长期应用恩替卡韦单药治疗的慢性乙型肝炎患者骨密度变化情况及其影响因素分析,待核实,,,,,
T4A_初治,【病毒性肝炎】窦晓光：HBeAg阳性慢性乙型肝炎患者恩替卡韦治疗48周病毒学不完全应答早期预测因素研究,1,3,2021,中华肝脏病杂志,【病毒性肝炎】窦晓光：HBeAg阳性慢性乙型肝炎患者恩替卡韦治疗48周病毒学不完全应答早期预测因素研究,待核实,,,,,
T4A_初治,【病毒性肝炎】赵丽：基于美国FAERS数据库的恩替卡韦和替诺福韦酯的不良反应信号挖掘研究,1,3,2021,中华肝脏病杂志,【病毒性肝炎】赵丽：基于美国FAERS数据库的恩替卡韦和替诺福韦酯的不良反应信号挖掘研究,待核实,,,,,
T4A_初治,【肝癌】宋新文：替诺福韦酯抗病毒治疗对慢性乙型肝炎患者病毒特异性CD8⁺T细胞功能的影响,1,3,2021,中华肝脏病杂志,【肝癌】宋新文：替诺福韦酯抗病毒治疗对慢性乙型肝炎患者病毒特异性CD8⁺T细胞功能的影响,待核实,,,,,
T4A_初治,一直吃恩替卡韦，有副作用吗？,1,3,2021,肝病知识,一直吃恩替卡韦，有副作用吗？,待核实,,,,,
T4A_初治,乙肝吃恩替卡韦，多久能转阴,1,3,2021,肝病知识,乙肝吃恩替卡韦，多久能转阴,待核实,,,,,
T4A_初治,乙肝患者，能一直吃恩替卡韦吗,1,3,2021,肝病知识,乙肝患者，能一直吃恩替卡韦吗,待核实,,,,,
T4A_初治,呵！恩替卡韦居然成治疗慢乙肝的“特效药”？,1,3,2021,肝脏时间,呵！恩替卡韦居然成治疗慢乙肝的“特效药”？,待核实,,,,,
T4A_初治,恩替卡韦7年，乙肝却恶化了,1,3,2021,肝病知识,恩替卡韦7年，乙肝却恶化了,待核实,,,,,
T4A_初治,恩替卡韦VS替诺福韦，到底哪个好点,1,3,2021,肝病知识,恩替卡韦VS替诺福韦，到底哪个好点,待核实,,,,,
T4A_初治,恩替卡韦和替诺福韦，哪个好,1,3,2021,肝病知识,恩替卡韦和替诺福韦，哪个好,待核实,,,,,
T4A_初治,恩替卡韦和替诺福韦，哪个有效,1,3,2021,肝病知识,恩替卡韦和替诺福韦，哪个有效,待核实,,,,,
T4A_初治,恩替卡韦的正确使用,1,3,2021,肝病知识,恩替卡韦的正确使用,待核实,,,,,
T4A_初治,恩替卡韦相比替诺福韦，哪个有效果,1,3,2021,肝病知识,恩替卡韦相比替诺福韦，哪个有效果,待核实,,,,,
T4A_初治,恩替卡韦，一天几点服药最好？,1,3,2021,肝病知识,恩替卡韦，一天几点服药最好？,待核实,,,,,
T4A_初治,恩替卡韦，一般需要吃多久？,1,3,2021,肝病知识,恩替卡韦，一般需要吃多久？,待核实,,,,,
T4A_初治,恩替卡韦，乙肝长期吃有害处吗,1,3,2021,肝病知识,恩替卡韦，乙肝长期吃有害处吗,待核实,,,,,
T4A_初治,恩替卡韦，危害,1,3,2021,肝病知识,恩替卡韦，危害,待核实,,,,,
T4A_初治,恩替卡韦，吃了5年的后果？,1,3,2021,肝病知识,恩替卡韦，吃了5年的后果？,待核实,,,,,
T4A_初治,恩替卡韦，吃几年？,1,3,2021,肝病知识,恩替卡韦，吃几年？,待核实,,,,,
T4A_初治,恩替卡韦，吃多久会耐药,1,3,2021,肝病知识,恩替卡韦，吃多久会耐药,待核实,,,,,
T4A_初治,恩替卡韦，多久会出现耐药？,1,3,2021,肝病知识,恩替卡韦，多久会出现耐药？,待核实,,,,,
T4A_初治,恩替卡韦，大概吃几年？,1,3,2021,肝病知识,恩替卡韦，大概吃几年？,待核实,,,,,
T4A_初治,恩替卡韦，每天吃有害处吗,1,3,2021,肝病知识,恩替卡韦，每天吃有害处吗,待核实,,,,,
T4A_初治,服用恩替卡韦，一定要空腹吗？,1,3,2021,肝病知识,服用恩替卡韦，一定要空腹吗？,待核实,,,,,
T4A_初治,胡鹏教授：疗效与安全性俱佳，艾米替诺福韦（TMF）值得被寄予厚望,1,3,2021,肝胆相照平台,胡鹏教授：疗效与安全性俱佳，艾米替诺福韦（TMF）值得被寄予厚望,待核实,,,,,
T4A_初治,骨肾关爱系列丨年龄、性别和用药年数影响接受ETV治疗乙肝患者的骨密度水平--一项长期应用恩替卡韦单药治疗的CHB患者骨安全性研究,1,3,2021,肝胆相照平台,骨肾关爱系列丨年龄、性别和用药年数影响接受ETV治疗乙肝患者的骨密度水平--一项长期应用恩替卡韦单药治疗的CHB患者骨安全性研究,待核实,,,,,
T4A_初治,EASL2020：由替诺福韦（TDF）转为替诺福韦（TAF）3期临床最终结果公布,1,3,2020,肝脏时间,EASL2020：由替诺福韦（TDF）转为替诺福韦（TAF）3期临床最终结果公布,待核实,,,,,
T4A_初治,乙型肝炎治疗患者肝癌发生风险：替诺福韦低于恩替卡韦,1,3,2020,临床肝胆病杂志,Hepatol Int｜乙型肝炎治疗患者肝癌发生风险：替诺福韦低于恩替卡韦,待核实,,,,,
T4A_初治,韦立得®​（丙酚替诺福韦片）进入医保后每日治疗费用仅需18元，大幅提升中国患者治疗可及性！扫码了解各地购药及报销细节,1,3,2020,肝胆相照平台,「转」韦立得®​（丙酚替诺福韦片）进入医保后每日治疗费用仅需18元，大幅提升中国患者治疗可及性！扫码了解各地购药及报销细节,待核实,,,,,
T4A_初治,乙肝吃恩替卡韦要吃一辈子么,1,3,2020,肝病知识,乙肝吃恩替卡韦要吃一辈子么,待核实,,,,,
T4A_初治,乙肝病人，只吃恩替卡韦一种药，可以吗,1,3,2020,肝病知识,乙肝病人，只吃恩替卡韦一种药，可以吗,待核实,,,,,
T4A_初治,乙肝药恩替卡韦最多可以吃几年？,1,3,2020,肝病知识,乙肝药恩替卡韦最多可以吃几年？,待核实,,,,,
T4A_初治,孙惠川教授：对于HBV相关HCC患者预后，一路披荆斩棘的替诺福韦和恩替卡韦，谁将C位出道？,1,3,2020,肝胆相照平台,公开课 ｜ 孙惠川教授：对于HBV相关HCC患者预后，一路披荆斩棘的替诺福韦和恩替卡韦，谁将C位出道？,待核实,,,,,
T4A_初治,国产恩替卡韦，治疗效果有差别吗,1,3,2020,肝病知识,国产恩替卡韦，治疗效果有差别吗,待核实,,,,,
T4A_初治,恩替卡韦和替诺福韦，哪个治疗乙肝效果更好,1,3,2020,肝病知识,恩替卡韦和替诺福韦，哪个治疗乙肝效果更好,待核实,,,,,
T4B_临床治愈,全球最大乙肝临床治愈研究队列实现治愈“8848”，助力“健康中国2030”战略,1,0,2025,雨露肝霖,珠峰工程项目 ｜ 全球最大乙肝临床治愈研究队列实现治愈“8848”，助力“健康中国2030”战略,待核实,,,,,
T4B_临床治愈,APASL2025丨赢领项目阶段性数据：干扰素经治慢乙肝患者接受聚乙二醇干扰素α-2b再治疗24周的HBsAg清除率达40%,1,1,2025,雨露肝霖,APASL2025丨赢领项目阶段性数据：干扰素经治慢乙肝患者接受聚乙二醇干扰素α-2b再治疗24周的HBsAg清除率达40%,待核实,,,,,
T4B_临床治愈,APASL2025速递丨珠峰项目7年数据公布，核苷经治慢乙肝患者基于聚乙二醇干扰素α-2b治疗的临床治愈率超30%,1,1,2025,雨露肝霖,APASL2025速递丨珠峰项目7年数据公布，核苷经治慢乙肝患者基于聚乙二醇干扰素α-2b治疗的临床治愈率超30%,待核实,,,,,
T4B_临床治愈,“家系无忧”项目在西安启动——评估聚乙二醇干扰素α-2b治疗不良结局家族聚集性慢性HBV感染者远期结局的真实世界研究,1,1,2025,雨露肝霖,“家系无忧”项目在西安启动——评估聚乙二醇干扰素α-2b治疗不良结局家族聚集性慢性HBV感染者远期结局的真实世界研究,待核实,,,,,
T4B_临床治愈,【APASL2025速递】“绿洲”项目：聚乙二醇干扰素α治疗HBsAg低水平的核苷经治慢乙肝患者96周HBsAg清除率超50%,1,1,2025,雨露肝霖,【APASL2025速递】“绿洲”项目：聚乙二醇干扰素α治疗HBsAg低水平的核苷经治慢乙肝患者96周HBsAg清除率超50%,待核实,,,,,
T4B_临床治愈,【名家访谈】谢青教授：干扰素经治患者再启动干扰素治疗仍有较大机会获临床治愈,1,1,2025,雨露肝霖,【名家访谈】谢青教授：干扰素经治患者再启动干扰素治疗仍有较大机会获临床治愈,待核实,,,,,
T4B_临床治愈,【愈见乙肝2024】有肝癌家族史的HBeAg阳性慢乙肝患者经多次聚乙二醇干扰素α联合治疗获HBeAg和HBsAg清除,1,1,2025,雨露肝霖,【愈见乙肝2024】有肝癌家族史的HBeAg阳性慢乙肝患者经多次聚乙二醇干扰素α联合治疗获HBeAg和HBsAg清除,待核实,,,,,
T4B_临床治愈,【期刊导读】“绿洲”项目成果：聚乙二醇干扰素α-2b治疗48周的HBsAg清除预测模型,1,1,2025,雨露肝霖,【期刊导读】“绿洲”项目成果：聚乙二醇干扰素α-2b治疗48周的HBsAg清除预测模型,待核实,,,,,
T4B_临床治愈,【期刊导读】聚乙二醇干扰素α联合核苷治疗HBsAg低水平慢乙肝患者的HBsAg清除率达40.98%,1,1,2025,雨露肝霖,【期刊导读】聚乙二醇干扰素α联合核苷治疗HBsAg低水平慢乙肝患者的HBsAg清除率达40.98%,待核实,,,,,
T4B_临床治愈,【期刊导读】荟萃分析：低病毒血症显著增加代偿期乙肝肝硬化患者的肝癌风险,1,1,2025,雨露肝霖,【期刊导读】荟萃分析：低病毒血症显著增加代偿期乙肝肝硬化患者的肝癌风险,待核实,,,,,
T4B_临床治愈,【期刊导读】荟萃分析：加用聚乙二醇干扰素α治疗可显著提高核苷经治慢乙肝患者的HBsAg清除率及血清学转换率,1,1,2025,雨露肝霖,【期刊导读】荟萃分析：加用聚乙二醇干扰素α治疗可显著提高核苷经治慢乙肝患者的HBsAg清除率及血清学转换率,待核实,,,,,
T4B_临床治愈,【期刊导读】长期核苷类药物治疗后存在低病毒血症会增加肝纤维化进展风险,1,1,2025,雨露肝霖,【期刊导读】长期核苷类药物治疗后存在低病毒血症会增加肝纤维化进展风险,待核实,,,,,
T4B_临床治愈,我国多个乙肝临床治愈研究项目发布最新成果：治愈率超30%,1,1,2025,肝博士,我国多个乙肝临床治愈研究项目发布最新成果：治愈率超30% ｜ 肝癌风险降低85% ｜ HBsAg清除率超60%,待核实,,,,,
T4B_临床治愈,“容愈项目”顺利完成干扰素组入组目标，聚乙二醇干扰素α-2b组48周HBsAg清除率达53%,1,1,2024,雨露肝霖,“容愈项目”顺利完成干扰素组入组目标，聚乙二醇干扰素α-2b组48周HBsAg清除率达53%,待核实,,,,,
T4B_临床治愈,AASLD中国之声丨张鸿飞教授：“萌芽”项目中期结果揭晓——聚乙二醇干扰素α-2b联合治疗策略为儿童乙肝临床治愈点亮希望,1,1,2024,雨露肝霖,「转」AASLD中国之声丨张鸿飞教授：“萌芽”项目中期结果揭晓——聚乙二醇干扰素α-2b联合治疗策略为儿童乙肝临床治愈点亮希望,待核实,,,,,
T4B_临床治愈,【EASL2024速递】聚乙二醇干扰素α能显著提高核苷停药复发慢乙肝患者的HBsAg清除率,1,1,2024,雨露肝霖,【EASL2024速递】聚乙二醇干扰素α能显著提高核苷停药复发慢乙肝患者的HBsAg清除率,待核实,,,,,
T4B_临床治愈,【临床治愈集结号】免疫耐受期慢乙肝儿童采用聚乙二醇干扰素α联合ETV治疗获HBsAg清除,1,1,2024,雨露肝霖,【临床治愈集结号】免疫耐受期慢乙肝儿童采用聚乙二醇干扰素α联合ETV治疗获HBsAg清除,待核实,,,,,
T4B_临床治愈,【临床治愈集结号】核苷经治慢乙肝患者联合聚乙二醇干扰素α和胸腺肽α1治疗获HBsAg血清学转换且cccDNA清除,1,1,2024,雨露肝霖,【临床治愈集结号】核苷经治慢乙肝患者联合聚乙二醇干扰素α和胸腺肽α1治疗获HBsAg血清学转换且cccDNA清除,待核实,,,,,
T4B_临床治愈,【名家访谈】彭劼教授：干扰素α治疗的慢乙肝患者甲状腺功能异常与HBsAg清除相关,1,1,2024,雨露肝霖,【名家访谈】彭劼教授：干扰素α治疗的慢乙肝患者甲状腺功能异常与HBsAg清除相关,待核实,,,,,
T4B_临床治愈,【愈见乙肝2024】低病毒血症慢乙肝患者经聚乙二醇干扰素α联合治疗获临床治愈,1,1,2024,雨露肝霖,【愈见乙肝2024】低病毒血症慢乙肝患者经聚乙二醇干扰素α联合治疗获临床治愈,待核实,,,,,
T4B_临床治愈,【愈见乙肝2024】有肝硬化和肝癌家族史的核苷经治慢乙肝母子经基于聚乙二醇干扰素α的治疗同获HBsAg清除,1,1,2024,雨露肝霖,【愈见乙肝2024】有肝硬化和肝癌家族史的核苷经治慢乙肝母子经基于聚乙二醇干扰素α的治疗同获HBsAg清除,待核实,,,,,
T4B_临床治愈,【期刊导读】HBsAg清除预测：基因多态性可预测慢乙肝患者基于干扰素α治疗的HBsAg清除,1,1,2024,雨露肝霖,【期刊导读】HBsAg清除预测：基因多态性可预测慢乙肝患者基于干扰素α治疗的HBsAg清除,待核实,,,,,
T4B_临床治愈,【期刊导读】慢乙肝患者生活质量和病毒学应答：接受聚乙二醇干扰素α治疗的显著更高,1,1,2024,雨露肝霖,【期刊导读】慢乙肝患者生活质量和病毒学应答：接受聚乙二醇干扰素α治疗的显著更高,待核实,,,,,
T4B_临床治愈,【期刊导读】系统评价和荟萃分析：聚乙二醇干扰素α初始联合核苷与聚乙二醇干扰素α单药治疗慢乙肝的疗效比较,1,1,2024,雨露肝霖,【期刊导读】系统评价和荟萃分析：聚乙二醇干扰素α初始联合核苷与聚乙二醇干扰素α单药治疗慢乙肝的疗效比较,待核实,,,,,
T4B_临床治愈,【期刊导读】综述：基于干扰素治疗策略实现临床治愈,1,1,2024,雨露肝霖,【期刊导读】综述：基于干扰素治疗策略实现临床治愈,待核实,,,,,
T4B_临床治愈,【期刊导读】聚乙二醇干扰素α治疗可显著降低核苷停药慢乙肝患者的复发率，并可提升HBsAg清除率,1,1,2024,雨露肝霖,【期刊导读】聚乙二醇干扰素α治疗可显著降低核苷停药慢乙肝患者的复发率，并可提升HBsAg清除率,待核实,,,,,
T4B_临床治愈,【期刊导读】高志良林炳亮教授团队探索乙肝临床治愈新机制：聚乙二醇干扰素α促进慢乙肝患者HBsAg清除或与肝脂肪变性有关,1,1,2024,雨露肝霖,【期刊导读】高志良林炳亮教授团队探索乙肝临床治愈新机制：聚乙二醇干扰素α促进慢乙肝患者HBsAg清除或与肝脂肪变性有关,待核实,,,,,
T4B_临床治愈,【AASLD2023速递】基于聚乙二醇干扰素α治疗获临床治愈后继续核苷巩固治疗无明显获益,1,1,2023,雨露肝霖,【AASLD2023速递】基于聚乙二醇干扰素α治疗获临床治愈后继续核苷巩固治疗无明显获益,待核实,,,,,
T4B_临床治愈,【EASL2023速递】非活动性HBsAg携带状态人群和核苷经治慢乙肝患者经聚乙二醇干扰素α治疗48周的临床治愈率均达45%以上,1,1,2023,雨露肝霖,【EASL2023速递】非活动性HBsAg携带状态人群和核苷经治慢乙肝患者经聚乙二醇干扰素α治疗48周的临床治愈率均达45%以上,待核实,,,,,
T4B_临床治愈,【临床治愈集结号】核苷经治优势患者采取基于聚乙二醇干扰素α的联合、延长、及巩固治疗策略实现临床治愈,1,1,2023,雨露肝霖,【临床治愈集结号】核苷经治优势患者采取基于聚乙二醇干扰素α的联合、延长、及巩固治疗策略实现临床治愈,待核实,,,,,
T4B_临床治愈,【临床治愈集结号】核苷经治后HBsAg＞1500IUmL的慢乙肝患者通过聚乙二醇干扰素α间歇治疗实现临床治愈,1,1,2023,雨露肝霖,【临床治愈集结号】核苷经治后HBsAg＞1500 IUmL的慢乙肝患者通过聚乙二醇干扰素α间歇治疗实现临床治愈,待核实,,,,,
